TOR,1995,56,145
TOR,1996,74,162
TOR,1997,76,162
TOR,1998,88,163
TOR,1999,84,163
TOR,2000,83,162
TOR,2001,80,162
TOR,2002,78,162
TOR,2003,86,162
TOR,2004,67,162
TOR,2005,80,162
TOR,2006,87,162
TOR,2007,83,163
TOR,2008,86,163
TOR,2009,75,163
TOR,2010,85,162
TOR,2011,81,162
TOR,2012,73,162
TOR,2013,74,163
TOR,2014,83,162
TOR,2015,93,162
TOR,2016,89,162
WAS,1969,86,162
WAS,1970,70,162
WAS,1971,63,162
WSN,2005,81,162
WSN,2006,71,162
WSN,2007,73,163
WSN,2008,59,163
WSN,2009,59,163
WSN,2010,69,162
WSN,2011,80,162
WSN,2012,98,162
WSN,2013,86,163
WSN,2014,96,162
WSN,2015,83,162
WSN,2016,95,162
